399,1989;0,3632883
401,1274;0,3684704
403,0559;0,3655214
404,9844;0,3677524
406,9129;0,3720946
408,8414;0,3876587
410,7699;0,4028436
412,6984;0,417615
414,6269;0,4355049
416,5554;0,4658985
418,4839;0,4740053
420,4124;0,4944497
422,3409;0,5118196
424,2694;0,510258
426,1979;0,5193996
428,1264;0,5419356
430,0549;0,5405493
431,9834;0,5593403
433,9119;0,5889614
435,8404;0,593279
437,7689;0,6158568
439,6974;0,6502447
441,6259;0,6633717
443,5544;0,681254
445,4829;0,720732
447,4114;0,7414201
449,3399;0,7771415
451,2684;0,8244273
453,1969;0,862998
455,1254;0,906228
457,0539;0,9644157
458,9824;1,016254
460,9109;1,073707
462,8394;1,127039
464,7679;1,174936
466,6964;1,204595
468,6249;1,197342
470,5533;1,175199
472,4819;1,131622
474,4103;1,066016
476,3389;1,008083
478,2673;0,9463477
480,1959;0,8709552
482,1243;0,8197758
484,0529;0,76079
485,9813;0,6980257
487,9099;0,6555135
489,8383;0,6206583
491,7668;0,5734673
493,6953;0,5542786
495,6238;0,5383607
497,5523;0,5178003
499,4808;0,5171267
501,4093;0,5280512
503,3378;0,5289424
505,2663;0,5513608
507,1948;0,5796351
509,1233;0,60298
511,0518;0,6394656
512,9803;0,6844223
514,9088;0,7269266
516,8373;0,7687095
518,7658;0,8085526
520,6943;0,8397248
522,6228;0,863036
524,5513;0,8665551
526,4798;0,8581256
528,4083;0,838139
530,3368;0,8131244
532,2653;0,7867468
534,1938;0,7560345
536,1223;0,7217377
538,0508;0,6998689
539,9792;0,6683423
541,9078;0,6386255
543,8363;0,6213048
545,7648;0,5989596
547,6932;0,5734321
549,6218;0,5638657
551,5503;0,5449628
553,4788;0,5221898
555,4072;0,5160182
557,3358;0,5014974
559,2643;0,4824278
561,1927;0,4744603
563,1212;0,4648
565,0497;0,4470207
566,9783;0,4404377
568,9067;0,4308875
570,8352;0,4198577
572,7637;0,4128199
574,6923;0,4071522
576,6207;0,3972622
578,5492;0,3917453
580,4777;0,3846687
582,4063;0,3798015
584,3347;0,3705211
586,2632;0,3644461
588,1917;0,3642875
590,1202;0,3577468
592,0487;0,3528022
593,9772;0,3540804
595,9057;0,3473373
597,8342;0,343854
599,7627;0,3490114
601,6912;0,342732
603,6197;0,3399681
605,5482;0,3452211
607,4767;0,3427637
609,4052;0,3408701
611,3337;0,3499658
613,2622;0,3474167
615,1907;0,3492933
617,1192;0,3592573
619,0477;0,3620177
620,9762;0,3622852
622,9047;0,3684812
624,8332;0,3657366
626,7617;0,3589246
628,6902;0,3517453
630,6187;0,3392768
632,5472;0,3251781
634,4756;0,3114712
636,4042;0,2987406
638,3326;0,2849698
640,2612;0,2734398
642,1896;0,2633116
644,1182;0,2552693
646,0466;0,2431866
647,9752;0,2371495
649,9036;0,2314939
651,8322;0,2220381
653,7606;0,2165044
655,6891;0,2145948
657,6177;0,2046618
659,5461;0,2020597
661,4746;0,2008011
663,4031;0,1925498
665,3317;0,1896214
667,2601;0,1900748
669,1886;0,1824559
671,1171;0,1809229
673,0457;0,1826872
674,9741;0,1766431
676,9026;0,1753185
678,8311;0,1759557
680,7596;0,1727115
682,6881;0,1708398
684,6166;0,1729645
686,5451;0,1710571
688,4736;0,1719925
690,4021;0,1732162
692,3306;0,1744681
694,2591;0,1736339
696,1876;0,1731854
698,1161;0,1707798
700,0446;0,1675996
701,9731;0,1628889
703,9016;0,1620463
705,8301;0,1593591
707,7585;0,1556012
709,6871;0,1567562
711,6156;0,1550884
713,5441;0,1503644
715,4725;0,1515464
717,4011;0,151178
719,3296;0,1457041
721,2581;0,1490186
723,1865;0,1487821
725,1151;0,1444047
727,0436;0,1457407
728,972;0,1464711
730,9005;0,1404801
732,829;0,1414268
734,7576;0,1395206
736,686;0,1343591
738,6145;0,1334418
740,543;0,1327972
742,4716;0,128174
744,4;0,1277888
746,3285;0,1273758
748,257;0,1253951
750,1855;0,1254881
752,114;0,1254284
754,0425;0,1255777
755,971;0,1256042
757,8995;0,1269507
759,828;0,1287306
761,7565;0,1296935
763,685;0,1301484
765,6135;0,1358901
767,542;0,1373161
769,4705;0,1415884
771,399;0,150938
773,3275;0,1586858
775,256;0,1675351
777,1844;0,1811221
779,113;0,1835022
781,0415;0,1817312
782,97;0,184115
784,8984;0,1835331
786,827;0,1849621
788,7555;0,1950487
790,684;0,2034203
792,6124;0,2124792
794,541;0,2281254
796,4695;0,2378175
798,3979;0,2424292
800,3264;0,2430207
802,2549;0,2342335
804,1835;0,2178106
806,1119;0,2046169
808,0404;0,1912746
809,9689;0,1809721
811,8975;0,1723601
813,8259;0,1688365
815,7545;0,1659784
817,683;0,1632267
819,6115;0,1626012
821,5399;0,1644428
823,4684;0,1632971
825,397;0,1655999
827,3254;0,1705105
829,2539;0,1710869
831,1824;0,1751603
833,111;0,181813
835,0394;0,1842635
836,9679;0,189408
838,8964;0,1986119
840,825;0,2005036
842,7534;0,2059404
844,6819;0,2131249
846,6104;0,2152125
848,5389;0,2179676
850,4674;0,2236117
852,3959;0,2229368
854,3244;0,224196
856,2529;0,2267466
858,1814;0,2271942
860,1099;0,2287436
862,0384;0,2337107
863,9669;0,2377191
865,8954;0,2435415
867,8239;0,2516444
869,7524;0,2599308
871,6809;0,2687765
873,6094;0,2766161
875,5378;0,285727
877,4664;0,2923413
879,3949;0,2965615
881,3234;0,3020796
883,2518;0,3063071
885,1804;0,3049835
887,1089;0,3084412
889,0374;0,3088369
890,9658;0,3065609
892,8943;0,3090212
894,8229;0,3121565
896,7513;0,311141
898,6798;0,3178525
