399,1989;0,358837
401,1274;0,3698525
403,0559;0,374501
404,9844;0,3833154
406,9129;0,392307
408,8414;0,4088254
410,7699;0,4223997
412,6984;0,4343058
414,6269;0,4502836
416,5554;0,4761738
418,4839;0,47909
420,4124;0,5008126
422,3409;0,5198297
424,2694;0,515869
426,1979;0,5219429
428,1264;0,5441386
430,0549;0,5448854
431,9834;0,566613
433,9119;0,5978497
435,8404;0,6007146
437,7689;0,6167008
439,6974;0,6443734
441,6259;0,6528178
443,5544;0,6717106
445,4829;0,7095521
447,4114;0,7205642
449,3399;0,7453921
451,2684;0,7781227
453,1969;0,8037812
455,1254;0,8323795
457,0539;0,8737333
458,9824;0,8956648
460,9109;0,9227445
462,8394;0,9524454
464,7679;0,9778333
466,6964;0,9802315
468,6249;0,9714239
470,5533;0,9576012
472,4819;0,9259006
474,4103;0,8808854
476,3389;0,8389862
478,2673;0,7943771
480,1959;0,742945
482,1243;0,7063779
484,0529;0,664141
485,9813;0,617905
487,9099;0,5867788
489,8383;0,5617742
491,7668;0,5207119
493,6953;0,502989
495,6238;0,4899479
497,5523;0,4700547
499,4808;0,4690821
501,4093;0,4803999
503,3378;0,4827926
505,2663;0,5057081
507,1948;0,5312622
509,1233;0,552027
511,0518;0,5874115
512,9803;0,6280416
514,9088;0,6577137
516,8373;0,6881067
518,7658;0,7194206
520,6943;0,7380195
522,6228;0,7468623
524,5513;0,7462291
526,4798;0,7406667
528,4083;0,7252623
530,3368;0,7099071
532,2653;0,690819
534,1938;0,6666052
536,1223;0,6433403
538,0508;0,631492
539,9792;0,6085774
541,9078;0,5857909
543,8363;0,5756485
545,7648;0,5600453
547,6932;0,5379861
549,6218;0,5313537
551,5503;0,5176575
553,4788;0,5003777
555,4072;0,4960247
557,3358;0,483876
559,2643;0,4672251
561,1927;0,4607445
563,1212;0,4535928
565,0497;0,4374058
566,9783;0,4323553
568,9067;0,423201
570,8352;0,4122808
572,7637;0,4042704
574,6923;0,3978148
576,6207;0,3881304
578,5492;0,3823016
580,4777;0,3752593
582,4063;0,3706224
584,3347;0,3623144
586,2632;0,3567382
588,1917;0,3537883
590,1202;0,3457748
592,0487;0,3415782
593,9772;0,3435493
595,9057;0,3376066
597,8342;0,3339055
599,7627;0,3380806
601,6912;0,3312073
603,6197;0,3287846
605,5482;0,3334073
607,4767;0,3298923
609,4052;0,326801
611,3337;0,3351398
613,2622;0,3313577
615,1907;0,3312221
617,1192;0,3405043
619,0477;0,343098
620,9762;0,3424578
622,9047;0,3478456
624,8332;0,3446775
626,7617;0,3393974
628,6902;0,3337312
630,6187;0,3217405
632,5472;0,3082096
634,4756;0,2960752
636,4042;0,2839858
638,3326;0,2709659
640,2612;0,2601015
642,1896;0,2504849
644,1182;0,2422581
646,0466;0,2303893
647,9752;0,2247414
649,9036;0,2186495
651,8322;0,2094432
653,7606;0,2043766
655,6891;0,2021559
657,6177;0,1918851
659,5461;0,1892339
661,4746;0,1883463
663,4031;0,1799501
665,3317;0,175951
667,2601;0,1728929
669,1886;0,1661527
671,1171;0,1674061
673,0457;0,1684893
674,9741;0,1609616
