399,1989;0,3571514
401,1274;0,3733369
403,0559;0,38595
404,9844;0,4024136
406,9129;0,4199463
408,8414;0,4431494
410,7699;0,4622115
412,6984;0,4792427
414,6269;0,4961599
416,5554;0,5234492
418,4839;0,5312845
420,4124;0,5564521
422,3409;0,5805836
424,2694;0,5832252
426,1979;0,593533
428,1264;0,6134959
430,0549;0,6064796
431,9834;0,6106152
433,9119;0,6165922
435,8404;0,5938181
437,7689;0,5838298
439,6974;0,5887883
441,6259;0,5750369
443,5544;0,5686319
445,4829;0,5818582
447,4114;0,576883
449,3399;0,5819272
451,2684;0,5965863
453,1969;0,6089742
455,1254;0,6275942
457,0539;0,6582755
458,9824;0,6759018
460,9109;0,7038814
462,8394;0,7360213
464,7679;0,7711448
466,6964;0,8016148
468,6249;0,8234459
470,5533;0,8371068
472,4819;0,8369581
474,4103;0,8242318
476,3389;0,8102328
478,2673;0,7885952
480,1959;0,7493131
482,1243;0,7211242
484,0529;0,6903321
485,9813;0,6546177
487,9099;0,6374413
489,8383;0,6256243
491,7668;0,5985911
493,6953;0,5974402
495,6238;0,599813
497,5523;0,5917981
499,4808;0,5993158
501,4093;0,61247
503,3378;0,6072485
505,2663;0,6196315
507,1948;0,6336461
509,1233;0,6364662
511,0518;0,6459261
512,9803;0,659039
514,9088;0,6642415
516,8373;0,6703323
518,7658;0,678151
520,6943;0,6830006
522,6228;0,6886934
524,5513;0,6933698
526,4798;0,7021844
528,4083;0,7038
530,3368;0,7080855
532,2653;0,7176267
534,1938;0,7177171
536,1223;0,7096478
538,0508;0,7118099
539,9792;0,6986827
541,9078;0,6821337
543,8363;0,6744061
545,7648;0,6572551
547,6932;0,6342235
549,6218;0,6241196
551,5503;0,6055479
553,4788;0,5840936
555,4072;0,57763
557,3358;0,5626061
559,2643;0,5429993
561,1927;0,5348672
563,1212;0,5213171
565,0497;0,4986669
566,9783;0,4887894
568,9067;0,4740191
570,8352;0,4579279
572,7637;0,4464827
574,6923;0,4368004
576,6207;0,4227635
578,5492;0,4127057
580,4777;0,4023641
582,4063;0,3940634
584,3347;0,3824448
586,2632;0,3738832
