399,1989;0,1494822
401,1274;0,1689864
403,0559;0,191058
404,9844;0,2206693
406,9129;0,2562568
408,8414;0,2980832
410,7699;0,3185692
412,6984;0,3226967
414,6269;0,3390543
416,5554;0,3775306
418,4839;0,3887581
420,4124;0,4083358
422,3409;0,4299225
424,2694;0,4400604
426,1979;0,4679649
428,1264;0,5105652
430,0549;0,5256056
431,9834;0,5334319
433,9119;0,5190626
435,8404;0,4534508
437,7689;0,3949086
439,6974;0,3551379
441,6259;0,3075019
443,5544;0,2762598
445,4829;0,2738483
447,4114;0,2578428
449,3399;0,2592061
451,2684;0,2755174
453,1969;0,2895111
455,1254;0,3103211
457,0539;0,3531935
458,9824;0,3966468
460,9109;0,4628521
462,8394;0,5529254
464,7679;0,6698864
466,6964;0,7912283
468,6249;0,9016795
470,5533;0,9736382
472,4819;0,9766616
474,4103;0,9260648
476,3389;0,8443626
478,2673;0,7326187
480,1959;0,6025102
482,1243;0,4984195
484,0529;0,4072579
485,9813;0,3275495
487,9099;0,2810125
489,8383;0,2523569
491,7668;0,2166641
493,6953;0,209328
495,6238;0,2072552
497,5523;0,198814
499,4808;0,2061274
501,4093;0,2207689
503,3378;0,2226975
505,2663;0,240084
507,1948;0,2537338
509,1233;0,2538329
511,0518;0,2627725
512,9803;0,2789644
514,9088;0,2962267
516,8373;0,3256866
518,7658;0,3680927
520,6943;0,4144748
522,6228;0,4722615
524,5513;0,5377032
526,4798;0,622149
528,4083;0,7137238
530,3368;0,8171008
532,2653;0,9293692
534,1938;1,03919
536,1223;1,128355
538,0508;1,203554
539,9792;1,238036
541,9078;1,233825
543,8363;1,217457
545,7648;1,166772
547,6932;1,102354
549,6218;1,046564
551,5503;0,9755974
553,4788;0,905688
555,4072;0,8578052
557,3358;0,8043253
559,2643;0,7478127
561,1927;0,7049573
563,1212;0,6613925
565,0497;0,6097949
566,9783;0,5709447
568,9067;0,5313762
570,8352;0,4923382
572,7637;0,4605341
574,6923;0,4340913
576,6207;0,4075451
578,5492;0,3876745
580,4777;0,3685394
582,4063;0,3540297
584,3347;0,3374514
586,2632;0,3252731
588,1917;0,3181916
590,1202;0,3051768
592,0487;0,2938476
593,9772;0,2875602
595,9057;0,2752333
597,8342;0,2669489
599,7627;0,2676383
601,6912;0,2575113
603,6197;0,2517628
605,5482;0,2507282
607,4767;0,238646
609,4052;0,2245962
611,3337;0,2206138
613,2622;0,2054003
615,1907;0,1945865
617,1192;0,1920912
619,0477;0,1835786
620,9762;0,1743442
622,9047;0,1744853
624,8332;0,1690151
626,7617;0,1654748
628,6902;0,1671625
630,6187;0,1670574
632,5472;0,1674755
634,4756;0,170029
636,4042;0,1731655
